id,lat,long,name,address,category,zip,phone,closed
cigar-palace-soquel,36.9863579,-121.9647735,Cigar Palace,2732 41st Ave Soquel CA 95073,tobaccoshops vapeshops,93922,+18314752442,False
jabberwock-santa-cruz,36.97149,-122.02494,Jabberwock,1010 Pacific Ave Ste f Santa Cruz CA 95060,vapeshops tobaccoshops headshops,93922,+18313349711,False
rainbowzend-santa-cruz-2,36.97149,-122.02494,Rainbowzend,1010 Pacific Ave Ste f Santa Cruz CA 95060,vapeshops headshops jewelry,93922,+18313349711,False
belmont-vape-belmont,37.52151,-122.27789,Belmont Vape,840 El Camino Real Ste B Belmont CA 94002,vapeshops,94002,+16502263896,False
the-cave-san-mateo,37.5447131327,-122.305666324,The Cave,2499 S El Camino Re San Mateo CA 94403,tobaccoshops vapeshops,94002,+16503492283,False
the-vapor-cave-san-mateo,37.545209,-122.304269,The Vapor Cave,116 E 25th Ave Ste B San Mateo CA 94403,vapeshops,94002,+16503896681,False
magic-theatre-smoke-shop-san-mateo,37.54613,-122.30797,Magic Theatre Smoke Shop,2206 S El Camino Real San Mateo CA 94403,vapeshops,94002,+16503414500,False
san-mateo-vape-san-mateo,37.5453322,-122.3064162,San Mateo Vape,2323 S El Camino Real San Mateo CA 94403,vapeshops,94002,+16506307446,False
420-smoke-shop-and-vapes-san-mateo,37.5339573,-122.2951901,420 Smoke Shop & Vapes,29 37th Ave San Mateo CA 94403,vapeshops tobaccoshops,94002,+16503896381,False
redwood-vape-redwood-city-3,37.46967664,-122.213236913,Redwood Vape,2853 El Camino Real Redwood City CA 94061,vapeshops,94002,+16506798018,False
it-is-vapor-redwood-city-2,37.4877732,-122.2374516,It Is Vapor,650 El Camino Real Ste F Redwood City CA 94063,vapeshops,94002,+16509932447,False
belmont-smoke-shop-and-novelties-belmont-2,37.5270297,-122.2845874,Belmont Smoke Shop & Novelties,390 El Camino Real Ste Q Belmont CA 94002,tobaccoshops vapeshops,94002,+16505081805,False
brothers-smoke-and-fashion-san-mateo,37.5713501,-122.3096085,Brothers Smoke & Fashion,540 South Northfolk San Mateo CA 94401,tobaccoshops vapeshops menscloth,94002,+16503474337,False
sky-zone-smoke-shop-redwood-city,37.4863722,-122.2342049,Sky Zone Smoke Shop,2664 Broadway St Redwood City CA 94063,tobaccoshops vapeshops headshops,94002,+16503694470,False
vibes-smoke-shop-and-piercing-redwood-city,37.4822,-122.23029,Vibes Smoke Shop & Piercing,1222 El Camino Real Redwood City CA 94063,piercing tobaccoshops vapeshops,94002,+16502990230,False
farm-starz-san-francisco-5,37.7752300984,-122.417469844,Farm Starz,1455 Market St San Francisco CA 94103,vapeshops cannabisdispensaries cannabiscollective,94002,+14153180343,False
vape-dreams-daly-city,37.6880116,-122.4685981,Vape Dreams,16 Washington St Daly City CA 94015,vapeshops,94005,+16507314861,False
the-vaping-buddha-south-san-francisco,37.6498679,-122.4313352,The Vaping Buddha,615 W Orange Ave South San Francisco CA 94080,vapeshops,94005,+16509523596,False
pure-mist-boutique-and-vape-lounge-daly-city-2,37.6502939588,-122.453413509,Pure Mist Boutique And Vape Lounge,2085 Gellert Blvd Ste 8 Daly City CA 94015,vapeshops,94005,+16507595607,False
sunshine-coast-san-francisco,37.7704785,-122.4440345,Sunshine Coast,1312 Haight St San Francisco CA 94117,vapeshops,94005,+14152556002,False
gone-with-the-smoke-san-francisco-2,37.78655,-122.4126,Gone With The Smoke,569 Geary St San Francisco CA 94102,vapeshops,94005,+14159387508,False
sensual-cloud-vapors-daly-city,37.7054615,-122.4622201,Sensual Cloud Vapors,6340 Mission St Daly City CA 94014,vapeshops,94005,+14157695528,False
tasty-vapor-oakland,37.7831529347,-122.241001332,Tasty Vapor,1017 22nd Ave Ste 110 Oakland CA 94606,vapeshops,94005,+18883893229,False
frisco-vapor-san-francisco-4,37.8001777,-122.4323423,Frisco Vapor,1881 Lombard St San Francisco CA 94123,vapeshops,94005,+14152998300,False
millbrae-vape-millbrae-3,37.61391,-122.40546,Millbrae Vape,1703 El Camino Real Millbrae CA 94030,vapeshops,94005,+16507546275,False
vapor-den-san-francisco,37.7704171,-122.4247975,Vapor Den,16 Guerrero St San Francisco CA 94103,vapeshops,94005,+14153747599,False
vapory-shop-san-francisco-5,37.7539077246,-122.414064271,Vapory Shop,2707 Folsom St San Francisco CA 94110,vapeshops,94005,+14156587912,False
vapor-smoke-shop-san-francisco,37.79,-122.40729,Vapor Smoke Shop,435 Stockton St San Francisco CA 94108,vapeshops headshops,94005,+14157731178,False
mz-vapor-daly-city,37.6899127,-122.4656291,MZ Vapor,7381 Mission St Daly City CA 94014,vapeshops,94005,+16509928273,False
happy-vape-sf-san-francisco-3,37.725699511,-122.46374122,Happy Vape SF,1963 Ocean Ave San Francisco CA 94127,vapeshops,94005,+14158412013,False
city-smoke-shop-san-francisco-3,37.76198,-122.41965,City Smoke Shop,2196 Mission St San Francisco CA 94110,tobaccoshops vapeshops,94005,+14158614251,False
magic-dragon-smoke-shop-san-francisco,37.7179405803,-122.474093282,Magic Dragon Smoke Shop,35 Cambon Dr San Francisco CA 94132,tobaccoshops vapeshops,94005,+14154520962,False
cigarettes-cheaper-2-san-bruno,37.6194,-122.409698,Cigarettes Cheaper 2,292 El Camino Real San Bruno CA 94066,tobaccoshops headshops vapeshops,94005,+16506364227,False
ashbury-tobacco-center-san-francisco,37.7702217102,-122.447494507,Ashbury Tobacco Center,1524 Haight St San Francisco CA 94117,tobaccoshops headshops vapeshops,94005,+14155525556,False
twilight-zone-oakland-2,37.8082136,-122.2689707,Twilight Zone,1929 Broadway Oakland CA 94607,vapeshops,94005,+15102085420,False
sf-smoke-n-vape-san-francisco-2,37.8081703,-122.4150925,Sf Smoke N Vape,155 Jefferson St San Francisco CA 94133,vapeshops tobaccoshops,94005,+14154096347,False
cigarettes-cheaper-san-francisco,37.7538622,-122.4820774,Cigarettes Cheaper,1709 Noriega St San Francisco CA 94122,tobaccoshops headshops vapeshops,94005,+14155046000,False
cigarettes-r-cheaper-daly-city,37.7010237,-122.4818693,Cigarettes R Cheaper,44 Park Plaza Dr Daly City CA 94015,tobaccoshops headshops vapeshops,94005,+16509913085,False
smoke-and-gift-shop-san-francisco,37.78805,-122.41986,Smoke & Gift Shop,1216 Polk St San Francisco CA 94109,tobaccoshops vapeshops headshops,94005,+14155619556,False
cigarettes-r-cheaper-san-francisco,37.7806543,-122.4763592,Cigarettes R Cheaper,5300 Geary Blvd San Francisco CA 94121,tobaccoshops vapeshops,94005,+14152218062,False
7pipe-san-francisco-3,37.7768783569,-122.400932312,7pipe,739 Bryant St San Francisco CA 94107,vapeshops,94005,+16508255388,False
vapory-shop-san-bruno-2,37.625446,-122.411575,Vapory Shop,559 San Mateo Ave San Bruno CA 94066,vapeshops,94005,+14155626752,False
jeet-big-time-san-francisco,37.7902195283,-122.420443288,Jeet Big Time,1444 Polk St San Francisco CA 94109,tobaccoshops vapeshops headshops,94005,+14154092909,False
smoke-vape-and-beyond-san-francisco-3,37.7866158592,-122.419974079,Smoke Vape & Beyond,1047 Polk St San Francisco CA 94109,vapeshops headshops,94005,+14158614251,False
specialty-tobacco-outlet-san-bruno,37.638824,-122.421775,Specialty Tobacco Outlet,1230 El Camino Real San Bruno CA 94066,tobaccoshops vapeshops,94005,+16508718692,False
ali-baba-smoke-shop-san-francisco-3,37.7973899841,-122.406394958,Ali Baba Smoke Shop,245 Columbus Ave San Francisco CA 94133,tobaccoshops vapeshops,94005,+14153999431,False
smoker-friendly-sf-san-francisco,37.7648676,-122.4196788,Smoker Friendly SF,2007 Mission St San Francisco CA 94110,tobaccoshops vapeshops,94005,+14154374763,False
gateway-smoke-oakland,37.8428044268,-122.283468377,Gateway Smoke,5936 San Pablo Ave Oakland CA 94608,vapeshops,94005,+15103508169,False
platinum-vapes-hayward,37.6266058,-122.1215745,Platinum Vapes,26013 Eden Lndg Hayward CA 94545,vapeshops,94018,+15102591184,False
ready-set-vape-castro-valley,37.69617,-122.08202,Ready Set Vape,3024 Castro Valley Blvd Castro Valley CA 94546,vapeshops,94018,+15108818801,False
the-gr8-vape-hayward-8,37.6474087627,-122.105568979,The Gr8 Vape,1090 La Playa Dr Hayward CA 94545,vapeshops,94018,+15106343893,False
smokeys-smoke-shop-and-vape-shop-hayward,37.6441692,-122.1042912,Smokey's Smoke Shop / Vape Shop & Gifts,25088 Hesperian Blvd Hayward CA 94545,tobaccoshops vapeshops cellphoneaccessories,94018,+15107809602,False
empire-smoke-shop-san-leandro,37.7053989,-122.1805713,Empire Smoke Shop,2139 Doolittle Dr San Leandro CA 94577,vapeshops headshops,94018,+15102808980,False
cool-vape-hayward,37.6066999,-122.06373,Cool Vape,2472 Whipple Rd Ste 3 Hayward CA 94544,vapeshops,94018,+15109859989,False
twilight-zone-hayward,37.667551,-122.079216,Twilight Zone,24058 Mission Blvd Hayward CA 94544,tobaccoshops vapeshops,94018,+15105384090,False
blazin-jayz-castro-valley-3,37.683858,-122.0737301,Blazin Jayz,22321 Redwood Rd Castro Valley CA 94546,vapeshops tobaccoshops headshops,94018,+15105811930,False
smokes-and-more-palo-alto,37.4165302,-122.1300031,Smokes & More,3896 El Camino Real Palo Alto CA 94306,tobaccoshops vapeshops,94018,+14086558826,False
5-star-smoke-shop-and-gifts-san-leandro-7,37.702371,-122.123908,5 Star Smoke Shop and Gifts,15640 E 14th St San Leandro CA 94578,tobaccoshops vapeshops,94018,+15102447349,False
cigarette-cigar-vape-and-hookah-castro-valley,37.69531,-122.07747,Cigarette Cigar Vape & Hookah,3351 Castro Valley Blvd Castro Valley CA 94546,vapeshops,94018,+15105381001,False
gorilla-clouds-san-lorenzo-2,37.6864,-122.11638,Gorilla Clouds,321 E Lewelling Blvd San Lorenzo CA 94580,headshops tobaccoshops vapeshops,94018,+15102745588,False
the-art-of-vapor-fremont,37.57552,-122.04279,The Art of Vapor,34241 Fremont Blvd Fremont CA 94555,vapeshops,94019,+15105651980,False
my-smoke-shop-sunnyvale,37.371187,-122.047232,My Smoke Shop,964 W El Camino Real Sunnyvale CA 94087,tobaccoshops headshops vapeshops,94019,+14085241800,False
monsters-of-rock-smoke-shop-and-vape-san-jose,37.3029629255,-122.032718362,Monsters of Rock Smoke Shop & Vape,1189 S De Anza Blvd San Jose CA 95129,tobaccoshops piercing vapeshops,94019,+14083660199,False
vaporation-newark-6,37.5508195907,-122.050349191,Vaporation,34917 Newark Blvd Newark CA 94560,vapeshops,94019,+15108579900,False
green-vapors-hayward-3,37.6061994,-122.0600542,Green Vapors,2428 Whipple Rd Ste 104 Hayward CA 94544,vapeshops,94019,+15104047042,False
vape-affair-santa-clara,37.352766,-121.979305,Vape Affair,2905 El Camino Real Santa Clara CA 95051,vapeshops,94020,+14082442778,False
great-vape-sunnyvale,37.3629004,-122.0260883,Great Vape,583 E El Camino Real Sunnyvale CA 94087,vapeshops,94020,+14087469971,False
vapors-smoke-shop-campbell,37.2939714,-121.9649674,Vapors Smoke Shop,880 W Hamilton Ave Campbell CA 95008,tobaccoshops vapeshops,94020,+14084753244,False
silicon-valley-power-vapors-san-jose-2,37.304853,-121.978259,Silicon Valley Power Vapors,1122 Saratoga Ave San Jose CA 95129,vapeshops,94020,+14085644999,False
peace-pipe-smoke-shop-santa-clara-4,37.3520620855,-121.986296229,Peace Pipe Smoke Shop,3282 El Camino Real Santa Clara CA 95051,tobaccoshops vapeshops headshops,94020,+14085647675,False
it-is-vapor-7-san-jose,37.324153,-121.914394,It Is Vapor 7,265 Meridian Ave Ste 1 San Jose CA 95126,vapeshops,94020,+14089823303,False
vape-lounge-san-jose,37.3904429376,-121.878653616,Vape Lounge,1599 Flickinger Ave San Jose CA 95131,vapeshops,94020,+14088245073,False
abyss-vapor-lounge-san-jose,37.254773,-121.86404,Abyss Vapor Lounge,5406 Thornwood Dr Ste 175B San Jose CA 95123,vapeshops,94020,+14083629707,False
paramount-imports-san-jose,37.31933,-121.91423,Paramount Imports,455 Meridian Ave San Jose CA 95126,vapeshops headshops,94020,+14082869839,False
platinum-vapes-newark,37.52239,-122.00459,Platinum Vapes,39245 Cedar Blvd Newark CA 94560,vapeshops,94020,+15107441922,False
platinum-vapes-san-jose-3,37.3136620224,-121.792708263,Platinum Vapes,2764 Aborn Rd San Jose CA 95121,vapeshops,94020,+14085328880,False
e-cig-city-8-san-jose,37.4068140557,-121.886483449,E-Cig City 8,2068 N Capitol Ave San Jose CA 95132,vapeshops,94020,+14086777692,False
hella-good-vapors-san-jose,37.2898661641,-121.848553006,Hella Good Vapors,2951 Monterey Rd Ste 30 San Jose CA 95111,vapeshops,94020,+14087843991,False
vape-one-milpitas,37.4191410877,-121.915924318,Vape One,794 Barber Ln Second Floor Ulferts Center Milpitas CA 95035,vapeshops,94020,+14089093680,False
cool-vape-san-jose-2,37.3978701,-121.8745097,Cool Vape,1699 N Capitol Ave Ste 50 San Jose CA 95132,vapeshops,94020,+14086869998,False
stay-vaped-san-jose-2,37.26699,-121.86642,Stay Vaped,4470 Pearl Ave San Jose CA 95136,vapeshops,94020,+14082666846,False
the-vape-cafe-san-jose-3,37.3262214661,-121.818977356,The Vape Cafe,2050 Tully Rd San Jose CA 95122,vapeshops bars,94020,+14084602727,False
lynns-vape-shop-san-jose-2,37.3555082,-121.8512972,Lynn's Vape Shop,1939 Alum Rock Ave Ste G San Jose CA 95116,vapeshops,94020,+14086442133,False
vapor-and-stogies-fremont-2,37.5328936,-121.9596609,Vapor & Stogies,4020 Bay St Fremont CA 94538,vapeshops,94020,+15105730911,False
puph-vapor-store-san-jose-2,37.2925147494,-121.913153256,Puph Vapor Store,1702 Meridian Ave Ste F San Jose CA 95125,vapeshops,94020,+14086228881,False
vapor-planes-fremont,37.5627505,-122.0097085,Vapor Planes,3679 Thornton Ave Fremont CA 94536,vapeshops,94020,+15107093158,False
chill-vape-san-jose-2,37.2748443,-121.8644898,Chill Vape,705 W Capitol Expy Auto Mall Ste 60 San Jose CA 95136,vapeshops,94020,+16692347701,False
murphy-street-smoke-shop-sunnyvale,37.3771743774,-122.029724121,Murphy Street Smoke Shop,114 S Murphy Ave Sunnyvale CA 94086,tobaccoshops vapeshops,94020,+14087435402,False
houdinis-smoke-shop-san-jose,37.337126,-121.887964,Houdini's Smoke Shop,118 E Santa Clara St Ste B San Jose CA 95113,vapeshops headshops,94020,+14083005323,False
420-lifestyles-campbell-2,37.2804908752,-121.950195312,420 Lifestyles,2345 Winchester Blvd Ste E Campbell CA 95008,tobaccoshops vapeshops artsupplies,94020,+14083706869,False
bc-vapors-boulder-creek,37.126335,-122.122192,BC Vapors,13266 Hwy 9 Ste E Boulder Creek CA 95006,vapeshops,94020,+18313374625,False
winchester-smoke-shop-san-jose-8,37.309409,-121.950585,Winchester Smoke Shop,947 S Winchester Blvd San Jose CA 95128,tobaccoshops vapeshops,94021,+14082494099,False
lucky-liquor-san-jose,37.2923461,-121.9134583,Lucky Liquor,1702 Meridian Ave Ste F San Jose CA 95125,beer_and_wine vapeshops,94021,+14086228881,False
boulder-creek-smoke-and-vape-boulder-creek,37.1245079,-122.1218567,Boulder Creek Smoke & Vape,13140 State Rt 9 Boulder Creek CA 95006,vapeshops tobaccoshops,94021,+18317034947,False
twizted-glass-smoke-shop-san-jose,37.3049236,-121.9211476,Twizted Glass Smoke Shop,1052 Leigh Ave Ste 40 San Jose CA 95126,tobaccoshops vapeshops,94021,+14089938080,False
san-jose-vape-san-jose-2,37.3335772441,-121.885551228,San Jose Vape,112 Paseo De San Antonio San Jose CA 95112,vapeshops tobaccoshops,94021,+14082179813,False
smoker-friendly-san-jose,37.261519,-121.875654,Smoker Friendly,4750-D Almaden Expy San Jose CA 95118,vapeshops,94021,+14082643030,False
wicked-smoke-shop-campbell-6,37.275625,-121.93395,Wicked Smoke Shop,2591 S Bascom Ave Campbell CA 95008,vapeshops tobaccoshops,94021,+14083718273,False
the-bee-hive-smoke-shop-san-jose-2,37.26108,-121.93189,The bee hive smoke shop,3623 Union Ave San Jose CA 95124,tobaccoshops vapeshops,94022,+14086284881,False
smokes-and-vapes-palo-alto-2,37.4195023,-122.1347504,Smokes & Vapes,3491 El Camino Real Palo Alto CA 94306,vapeshops tobaccoshops,94022,+16508669098,False
smoke-shop-san-jose-2,37.3235813,-121.9545145,Smoke Shop,3259 Stevens Creek Blvd San Jose CA 95117,tobaccoshops vapeshops,94022,+14086151131,False
buzz-smoke-shop-san-jose-3,37.29422,-121.97557,Buzz Smoke Shop,4155 Hamilton Ave San Jose CA 95130,tobaccoshops vapeshops,94022,+14089636406,False
healthy-headie-lifestyle-san-jose,37.3651239,-121.8997795,Healthy Headie Lifestyle,1365 N 10th St San Jose CA 95112,vapeshops,94024,+16172316363,False
elixir-vape-co-san-jose-4,37.3097763062,-121.902305603,Elixir Vape Co,San Jose CA 95155,vapeshops,94024,+18776510818,False
star-vapes-san-jose-2,37.320342305,-121.826302715,Star Vapes,1692 Tully Rd Unit 15 San Jose CA 95122,vapeshops,94028,+14085509147,False
newark-smoke-shop-and-metro-pcs-newark,37.5499062985,-122.047949955,Newark Smoke Shop & Metro PCS,35092 Newark Blvd Newark CA 94560,vapeshops tobaccoshops mobilephones,94035,+15103205200,False
tobacco-on-sale-newark-2,37.5486402959,-122.050972804,Tobacco On Sale,6255 Jarvis Ave Newark CA 94560,tobaccoshops headshops vapeshops,94035,+15104949195,False
shijin-vapor-san-jose,37.3668556213,-121.861587524,Shijin Vapor,651 Giguere Ct San Jose CA 95133,vapeshops,94035,+14087916420,False
uncle-neos-smoke-shop-san-jose,37.33282,-121.87562,Uncle Neo's Smoke Shop,414 E William St Ste D San Jose CA 95112,tobaccoshops headshops vapeshops,94035,+14086507211,False
vapor-den-berkeley,37.86391,-122.25894,Vapor Den,2556 Telegraph Ave Ste 007 Berkeley CA 94704,vapeshops,94037,+15108427882,False
annapurna-berkeley,37.8665578365,-122.258817181,Annapurna,2416 Telegraph Ave Berkeley CA 94704,vapeshops giftshops headshops,94037,+15108416187,False
star-zone-smoke-shop-hayward,37.6705677,-122.120851,Star Zone Smoke Shop,18884 Hesperian Blvd Hayward CA 94543,tobaccoshops vapeshops headshops,94038,+15104811371,False
smoke-shop-blvd-san-jose-3,37.31538,-121.83543,Smoke Shop Blvd,1180 Tully Rd San Jose CA 95122,vapeshops tobaccoshops headshops,94088,+14085370500,False
3d-smoke-shop-san-jose,37.3627093,-121.8350883,3D Smoke Shop,2721 Alum Rock Ave San Jose CA 95127,tobaccoshops vapeshops headshops,94088,+16692355570,False
premiere-vape-san-jose-2,37.32595988,-121.814799482,Premiere Vape,2200 Eastridge Lp San Jose CA 95122,vapeshops,94088,,False
smoke-shop-blvd-2-san-jose,37.3381654602,-121.842434071,Smoke Shop Blvd 2,1690 Story Rd Ste 133 San Jose CA 95122,tobaccoshops headshops vapeshops,94088,+14087916158,False
blossom-hill-smoke-and-vape-san-jose-3,37.2502267246,-121.832862854,Blossom Hill Smoke & Vape,472 Blossom Hill Rd San Jose CA 95123,tobaccoshops vapeshops,94089,+14083651408,False
cigarette-outlet-and-fine-cigars-san-jose,37.2496395,-121.8452802,Cigarette Outlet & Fine Cigars,630 Blossom Hill Rd Ste 40 San Jose CA 95123,tobaccoshops vapeshops,94089,+14082242142,False
big-cloud-vape-lounge-hoquiam,46.97728,-123.88475,Big Cloud Vape Lounge,720 Simpson Ave Hoquiam WA 98550,vapeshops,94150,+13606123040,False
rebreathe-vapor-products-aberdeen,46.9731812,-123.8178732,reBreathe Vapor Products,118 W Heron St Aberdeen WA 98520,vapeshops,94150,+13605331200,False
ocean-shores-vapors-ocean-shores,47.0070832309,-124.161811671,ocean shores vapors,699 Point Brown Ave NW Ocean Shores WA 98569,vapeshops,94150,+13602890557,False
harbor-vapor-aberdeen,46.9729181464,-123.818230368,Harbor Vapor,1022 E Wishkah St Aberdeen WA 98520,vapeshops,94150,+13606123703,False
the-vapor-spot-vapor-bar-sacramento,38.5841482095,-121.489017494,The Vapor Spot- Vapor Bar,530 12th St Sacramento CA 95814,vapeshops,94203,+19163219590,False
yo-mommas-favorite-vape-shop-sacramento-2,38.5771455,-121.4828988,Yo Mommas Favorite Vape Shop,1730 J St Ste A2 Sacramento CA 95816,vapeshops,94203,+19164765817,False
nxnw-vapor-sacramento-2,38.567592,-121.486457,NXNW Vapor,1809 S St Ste 99 Sacramento CA 95811,vapeshops,94203,+19169175332,False
boss-vapor-sacramento,38.5817222595,-121.50579834,Boss Vapor,1115 Front St Ste 2 Sacramento CA 95814,vapeshops,94203,+19164944731,False
exhale-smoke-shop-sacramento,38.5790276,-121.4664198,Exhale Smoke Shop,2830 E St Sacramento CA 95816,vapeshops headshops,94203,+19163824856,False
twisted-smoke-shop-j-street-sacramento,38.5702097,-121.4563767,Twisted Smoke Shop - J Street,3718 J St Sacramento CA 95816,tobaccoshops headshops vapeshops,94203,+19164574141,False
cloud-9-west-sacramento,38.55059,-121.53769,Cloud 9,2050 Town Center Plz Ste B150 West Sacramento CA 95691,vapeshops tobaccoshops,94203,+19168235514,False
49er-smoke-cave-sacramento,38.6182750266,-121.537064678,49er Smoke Cave,2828 El Centro Rd Sacramento CA 95833,vapeshops,94203,+19169274774,False
cali-smoke-shop-west-sacramento,38.575813,-121.525154,Cali Smoke Shop,900 Jefferson Blvd Ste 150 West Sacramento CA 95691,vapeshops tobaccoshops,94203,+19168738884,False
sac-vapor-sacramento-4,38.613644,-121.497124,Sac Vapor,1589 W El Camino Ave Ste 103 Sacramento CA 95833,vapeshops,94203,+19165023740,False
cultivapors-sacramento-2,38.5904666036,-121.401559711,Cultivapors,1357 Fulton Ave Sacramento CA 95825,vapeshops,94204,+19165149519,False
tonic-vape-and-smoke-shop-sacramento-4,38.5910072,-121.4020404,Tonic Vape & Smoke Shop,1401 Fulton Ave Ste A Sacramento CA 95825,tobaccoshops vapeshops headshops,94204,+19165159535,False
vapes-unltd-sacramento,38.6007964,-121.4013651,Vapes Unltd,1968 Fulton Ave Sacramento CA 95825,vapeshops,94204,+19168038232,False
stayfly-smoke-shop-and-vapes-sacramento,38.61095,-121.39987,Stayfly Smoke shop And Vapes,2645 El Camino Ave Sacramento CA 95821,tobaccoshops vapeshops,94204,+19165500960,False
twisted-smoke-shop-fulton-ave-sacramento,38.5855026,-121.4013551,Twisted Smoke Shop - Fulton Ave,1120 Fulton Ave Sacramento CA 95825,tobaccoshops vapeshops headshops,94204,+19165140660,False
big-dog-smoke-shop-sacramento,38.6355931842,-121.42967712,Big Dog Smoke Shop,3716 Marysville Blvd Sacramento CA 95838,vapeshops headshops,94204,+19166213666,False
cheap-smoke-shop-sacramento-3,38.61779,-121.41428,Cheap Smoke Shop,2208 Marconi Ave Sacramento CA 95821,vapeshops tobaccoshops headshops,94204,+19169228088,False
yo-mommas-favorite-vape-shop-sacramento,38.5019319,-121.430116,Yo Mommas Favorite Vape Shop,6840 65th St Ste 110 Sacramento CA 95828,vapeshops,94205,+19163995555,False
vapebox-sacramento-2,38.456891,-121.4161916,Vapebox,7411 W Stockton Blvd Ste 130 Sacramento CA 95823,vapeshops,94205,+19166818285,False
nxnw-vapor-sacramento-7,38.45942,-121.41656,NXNW Vapor,8211 Bruceville Rd Ste B105 Sacramento CA 95823,vapeshops,94205,+19166678708,False
smoke-n-stuff-sacramento-2,38.4940177325,-121.460695378,Smoke N Stuff,7246 Franklin Blvd Franklin &Florin Shopping Center Sacramento CA 95823,vapeshops,94205,+19162722347,False
vape-nation-smoke-shop-sacramento,38.49516,-121.40999,Vape Nation Smoke Shop,7900 Florin Rd Ste 10 Sacramento CA 95828,vapeshops,94205,+19164764526,False
sac-express-mart-sacramento,38.5248251,-121.4444775,Sac Express Mart,5278 Fruitridge Rd Sacramento CA 95820,convenience tobaccoshops vapeshops,94245,+19165949926,False
broham-art-and-tobacco-sacramento,38.5329331,-121.4942293,Broham Art & Tobacco,4643 Freeport Blvd Sacramento CA 95822,headshops vapeshops,94245,+19164567473,False
vinny-smokes-and-vapes-sacramento,38.524405,-121.4833049,Vinny Smokes And Vapes,5608 24th St Sacramento CA 95822,vapeshops tobaccoshops,94245,+19163890910,False
freeport-cigarette-sacramento,38.5271208733,-121.496313438,Freeport Cigarette,5171 Freeport Blvd Sacramento CA 95822,tobaccoshops vapeshops,94245,+19164524789,False
franklin-mart-sacramento-2,38.52338,-121.47044,Franklin Mart,5681 Franklin Blvd Ste M1 Sacramento CA 95824,vapeshops,94245,+19164241337,False
mega-mart-sacramento,38.5244216919,-121.446548462,Mega Mart,5050 Fruitridge Rd Sacramento CA 95820,vapeshops convenience headshops,94245,+19166615895,False
smoketown-sacramento-2,38.5538598206,-121.427430206,Smoketown,6500 Folsom Blvd Sacramento CA 95819,tobaccoshops headshops vapeshops,94250,+19164572505,False
better-cloud-vapor-albany,37.89574,-122.30106,Better Cloud Vapor,600 San Pablo Ave Ste 105 Albany CA 94706,tobaccoshops vapeshops,94502,+15102805669,False
nepalese-gift-and-smoke-shop-berkeley,37.8720858,-122.2693809,Nepalese Gift & Smoke Shop,2049 University Ave Berkeley CA 94704,giftshops vapeshops,94502,+15108482700,False
cigarette-box-1-castro-valley-2,37.6947632,-122.0844498,Cigarette Box 1,2785 Castro Valley Blvd Castro Valley CA 94546,tobaccoshops vapeshops,94502,+15107288565,False
alcosta-smoke-shop-castro-valley,37.69036,-122.06256,Alcosta Smoke Shop,22075 Center St Castro Valley CA 94546,vapeshops,94502,+15104609729,False
cigarette-discounter-albany-3,37.88416,-122.29662,Cigarette Discounter$,1079 San Pablo Ave Albany CA 94706,tobaccoshops vapeshops,94502,+15105254223,False
vapor-zone-and-novelty-hayward,37.671286,-122.0824102,Vapor Zone & Novelty,943 C St Hayward CA 94541,vapeshops,94502,+15102005794,False
cigarette-depot-san-lorenzo,37.6804376464,-122.127601063,Cigarette Depot,15935 Hesperian Blvd San Lorenzo CA 94580,tobaccoshops vapeshops headshops,94502,+15104819750,False
cigarettes-leader-hayward,37.6442798,-122.0626169,Cigarettes Leader,26953 Mission Blvd Ste K Hayward CA 94544,tobaccoshops vapeshops,94502,+15108898561,False
world-wireless-hayward-3,37.6834991,-122.0646854,World Wireless,1984 B St Hayward CA 94541,cellphoneaccessories mobilephonerepair vapeshops,94502,+15108819000,False
smoke-shop-san-leandro,37.69859,-122.11739,Smoke shop,16104 E14 San Leandro CA 94578,tobaccoshops vapeshops,94502,+15103140926,False
smokeys-vapor-world-hayward-2,37.6441803,-122.1042709,Smokey's Vapor World,25088 Hesperian Blvd Unit - B Hayward CA 94545,tobaccoshops vapeshops,94502,+15107809602,False
u-know-smoke-shop-vallejo-2,38.1053799,-122.23788,U-Know Smoke Shop,618 Tuolumne St Vallejo CA 94590,tobaccoshops vapeshops headshops,94503,+17075527179,False
smoke-city-smoke-and-vape-shop-vallejo-3,38.1257206871,-122.254279418,Smoke City Smoke & Vape Shop,3752 Sonoma Blvd Vallejo CA 94589,vapeshops tobaccoshops,94503,+17076432788,False
double-aas-smoke-shop-vallejo,38.1103,-122.26186,Double AA's Smoke Shop,38 Tennessee St Vallejo CA 94590,tobaccoshops headshops vapeshops,94503,+17076424303,False
cigars-and-more-vallejo,38.134166,-122.219093,Cigars & More,145 Plaza Dr Vallejo CA 94591,tobaccoshops vapeshops,94503,+17076491233,False
vapor-pharm-vape-shop-vallejo,38.104969,-122.238525,Vapor Pharm Vape Shop,621 Tuolumne St Vallejo CA 94590,vapeshops,94503,+17076444421,False
we-know-smoke-vallejo,38.1045303345,-122.237960815,We Know Smoke,522 Tuolumne St Vallejo CA 94590,tobaccoshops vapeshops beer_and_wine,94503,+17076431412,False
smoke-shop-brentwood-6,37.92504,-121.69413,Smoke Shop,4550 Balfour Rd Ste C Brentwood CA 94513,tobaccoshops vapeshops,94505,+19255164715,False
